checklist_id,pland_00,pland_01,pland_02,pland_03,pland_04,pland_05,pland_06,pland_08,pland_09,pland_10,pland_11,pland_12,pland_13,pland_14,pland_15
S37752005,0.25,0,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0,0
S37895188,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0
S37855412,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37855441,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0.25,0
S37666470,0,0.2,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0,0,0
S48260587,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37799216,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0.3333333333333333,0
S37854628,0.2,0.2,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0
S37711509,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37603955,0.25,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0
S37625919,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37811836,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0,0
S37612415,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0
S37653716,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
S37829335,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0
S37804918,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0,0,0
S37745839,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37555800,0.2,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0,0,0,0
S37656777,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,0,0
S37894219,0,0,0,0,0,0.2,0,0.2,0.2,0,0,0.2,0,0.2,0
S37837790,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
S37648494,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S37570498,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37557595,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37634032,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37723199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S37737037,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37787023,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37755481,0,0.25,0.25,0,0.25,0,0,0.25,0,0,0,0,0,0,0
S37605972,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0
S48211039,0.2,0,0.2,0,0,0.2,0,0,0.2,0,0.2,0,0,0,0
S37606875,0,0.2,0.2,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0
S37651182,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0,0.2,0,0.2
S37651615,0,0.2,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
S37886519,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0
S37860478,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0
S37699806,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37533036,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37647828,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0.2,0
S37865012,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,0
S37757242,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37604894,0,0,0.2,0,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0
S37561747,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37847487,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0.25,0,0
S37702715,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0
S37884328,0.3333333333333333,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0
S37656967,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0
S37651185,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0
S37658449,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37753580,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25
S37738990,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0
S37604709,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0,0,0,0,0
S37812056,0,0,0,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0.16666666666666666,0,0
S37751206,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25
S37883761,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37881833,0.16666666666666666,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0
S37615520,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37782398,0.3333333333333333,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0
S37692439,0.16666666666666666,0,0,0,0,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0.16666666666666666,0,0
S37872061,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
S37618688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S37621138,0,0.25,0.25,0,0.25,0,0,0.25,0,0,0,0,0,0,0
S37638501,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0
S37802106,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37881465,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25
S37799489,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,0,0.25,0
S37719234,0,0,0.2,0,0.2,0,0,0.2,0.2,0.2,0,0,0,0,0
S37779277,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0
S37658109,0.2,0.2,0,0,0,0,0,0.2,0,0,0.2,0,0.2,0,0
S37668559,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0
S37869173,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25
S37799803,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0
S37728000,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0.2
S37854462,0.25,0,0.25,0,0,0,0,0.25,0,0,0.25,0,0,0,0
S37696306,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S37863816,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0
S37899194,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
S37564089,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0
S37735471,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
S37622288,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S37758492,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37795829,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0
S37800257,0,0,0,0,0,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0
S37745403,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0.2,0
S37529567,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0
S37553585,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0
S37555764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S37687061,0,0.25,0,0,0,0,0,0.25,0,0,0,0.25,0,0.25,0
S37590527,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0
S37879642,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0,0.2,0,0
S37699217,0,0,0.2,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
S37808718,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S37808844,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S37883939,0.16666666666666666,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0.16666666666666666,0,0.16666666666666666
S37580586,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37818794,0,0.2,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0,0,0
S37779419,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0
S37730377,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S37872306,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37873007,0,0,0,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0.16666666666666666,0,0
S37892341,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0.16666666666666666,0,0
S37627673,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0.2,0
S37547977,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0,0,0
S37821845,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
S37618432,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0
S37767482,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37791903,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0
S37609574,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
S37625980,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37740841,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
S37809933,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S37606022,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0.25,0,0
S37615858,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333
S37588310,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37658606,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0
S37878835,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37663088,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
S52912307,0.25,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0
S37665201,0,0,0.25,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0
S37817435,0,0,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0,0,0
S37790574,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S37885121,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37613037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S37793491,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37692370,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S37747218,0,0.2,0.2,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0
S37662689,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
S37774020,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0
S37625818,0.2,0,0,0,0,0.2,0,0.2,0,0.2,0,0.2,0,0,0
S37860864,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0,0,0
S37812782,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0
S37719805,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0
S37627536,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0
S37765270,0.2,0.2,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0
S37894389,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0
S37678918,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0
S37770317,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0
S37752460,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37793907,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37836954,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37591733,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37625310,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0
S37706704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S37705106,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0,0
S37545187,0.16666666666666666,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0
S37665034,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0
S37605511,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0.3333333333333333,0
S37605758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S37728820,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37690731,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37764664,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37549033,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37794078,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,0,0
S53245396,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S53245421,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S37735423,0.2,0,0,0,0.2,0.2,0,0.2,0,0,0.2,0,0,0,0
S37749049,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37749095,0.25,0,0,0,0,0,0,0.25,0,0,0.25,0,0.25,0,0
S37826279,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37772445,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0.25,0
S37641649,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0
S37700030,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0,0,0
S37866882,0,0.2,0.2,0,0,0.2,0,0.2,0,0.2,0,0,0,0,0
S37820549,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0
S37828079,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0
S37564109,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37754846,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
S37637669,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0
S37572203,0.25,0.25,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0
S37679345,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37848500,0.25,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0
S37622802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S37760906,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37753638,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37753653,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37610642,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S37610988,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37885400,0,0.2,0.2,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0
S37558047,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0,0,0
S37866915,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0
S37801649,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0
S37886216,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37707190,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0.2,0
S37610178,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37608683,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37598167,0,0,0.25,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0
S37696092,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37757349,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37622940,0,0,0,0,0,0.2,0,0.2,0.2,0,0,0.2,0,0.2,0
S37763333,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37828114,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
S37780467,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0.2,0,0
S37658335,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0
S37658636,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0
S37767368,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0.25,0,0,0
S37736491,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0
S37618755,0,0,0,0,0,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0
S37664951,0.16666666666666666,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0
S37529637,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37650627,0,0,0,0,0.2,0,0,0.2,0.2,0,0,0.2,0,0.2,0
S37886788,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
S37576222,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37703175,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37558138,0,0,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0,0,0
S37558164,0,0,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0,0,0
S37528299,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0
S37741475,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0
S37683980,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37553484,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25
S37710310,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0.25,0
S37576207,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37638879,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0
S37893455,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37650058,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0
S37754861,0,0.125,0,0,0.125,0.125,0,0.125,0.125,0.125,0,0.125,0,0.125,0
S37770362,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
S37680964,0.2,0.2,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0
S37767298,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0.25,0,0,0
S37761679,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0
S37604030,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0
S37579046,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
S37579063,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
S37579082,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
S37678094,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
S37692433,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0
S37558129,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0
S37819362,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
S37585416,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37670153,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0
S37679349,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37592826,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0,0,0,0,0
S37792411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S37678652,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0.25,0,0,0
S37614098,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S48169531,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37537556,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
S37646393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S37624036,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0,0,0
S37796713,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37884233,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37667080,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0
S37596453,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0.2,0,0
S52759027,0.2,0,0,0,0,0,0,0.2,0,0.2,0.2,0,0.2,0,0
S37550649,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0
S37724638,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
S37778930,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37532988,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
S37731493,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
S37793961,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37531939,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37665594,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0.25,0,0
S37893096,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S37758128,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0
S37702476,0,0.2,0.2,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0
S37799001,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0.25,0,0
S37526702,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37738205,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0
S37833128,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0.16666666666666666,0,0.16666666666666666,0,0,0.16666666666666666,0,0,0,0
S37733963,0,0,0.2,0,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0
S37645001,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0
S37656309,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0
S37795427,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0
S37643770,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0
S37560202,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0.25,0,0
S37575800,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0
S37883654,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0
S37719691,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
S48155920,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37608963,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
S37768318,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37864859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S37601990,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0.25,0,0
S37879888,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0
S37624077,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37648343,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37537367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S37550961,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0,0
S37871707,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
S37858421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S37790828,0.2,0,0,0,0.2,0.2,0,0,0.2,0,0,0.2,0,0,0
S37814712,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37774788,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0
S37800005,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0
S37859758,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
S37706510,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
